ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
HIST-153,2014A,ROBERT P FAIRBANKS,2.34,2.36,2.61,2.61,2.36
HIST-155,2016A,EIICHIRO AZUMA,2.44,2.15,2.62,2.58,2.41
HIST-159,2009C,ARTHUR WALDRON,3.39,2.48,3.46,3.32,2.68
HIST-169,2016A,ROBERT S NATALINI,2.03,2.68,2.33,2.26,2.62
HIST-176,2011C,JACQUELINE A AKINS,3.57,2.18,3.71,3.82,2.55
HIST-177,2012A,BARBARA D. SAVAGE,3.10,1.79,3.37,3.09,2.12
HIST-179,2016C,ANTONIO FEROS,3.17,2.30,3.51,3.63,1.95
HIST-201,2016A,DANIEL J.M. CHEELY,3.67,3.33,3.67,3.33,3.33
HIST-202,2016C,ALEXANDER HAZANOV,3.33,2.50,3.33,3.67,2.33
HIST-203,2016A,SARAH L.H. GRONNINGSATER,4.00,2.60,4.00,4.00,3.40
HIST-204,2016C,RICHARD SCOTT HANSON,2.67,2.13,2.44,2.88,2.88
HIST-205,2010A,TAMARA J. WALKER,3.00,3.00,3.33,3.33,3.33
HIST-206,2016C,JANINE M VAN VLIET,2.25,1.75,2.25,3.00,2.25
HIST-211,2012A,MARGO TODD,3.64,2.23,3.93,3.77,3.00
HIST-214,2016A,STEVEN HAHN,2.38,2.14,2.50,2.71,2.29
HIST-223,2010A,EIICHIRO AZUMA,3.14,2.57,3.57,3.43,2.71
HIST-312,2016A,MARGO TODD,3.50,3.00,3.75,3.67,3.33
HIST-322,2002A,JONATHAN STEINBERG,3.59,2.52,3.75,3.59,2.60
HIST-342,2008A,ANN ELIZABETH MOYER,3.60,2.80,3.80,3.00,3.00
HIST-346,2014A,KATHLEEN M BROWN,3.27,2.20,3.45,3.47,2.70
HIST-348,2002A,PHOEBE S KROPP,2.69,2.35,2.88,2.73,2.50
HIST-363,2008A,ROBERT FRANCIS ENGS,3.38,2.23,3.46,3.08,2.54
HIST-373,2015A,THOMAS J. SUGRUE,3.61,2.45,3.77,3.81,2.77
HIST-398,2016A,WARREN G. BRECKMAN,2.62,2.75,3.46,3.50,3.13
HIST-401,2010A,ROBERT ST.GEORGE,2.44,3.25,2.67,2.63,3.75
HIST-409,2002A,EMILIANO CORRAL,3.60,3.60,4.00,3.20,3.60
HIST-416,2016A,ALAN C. KORS,3.74,3.04,3.81,3.87,3.22
HIST-421,2016A,VANESSA OGLE,1.85,2.87,1.82,1.80,2.43
HIST-427,2002A,KRISTEN ELIZABETH STROMBERG,2.93,2.07,3.00,2.33,2.00
HIST-431,2016A,THOMAS C CHILDERS,3.45,2.33,3.63,3.66,2.54
HIST-442,2014A,ROBERT ST.GEORGE,2.25,2.50,2.63,4.00,2.00
HIST-443,2010A,MICHAEL ZUCKERMAN,4.00,3.09,4.00,3.91,3.18
HIST-463,2011A,MICHAEL B KATZ,3.17,2.60,3.50,3.20,3.20
HIST-480,2009C,FIROOZEH KASHANI-SABET,2.20,2.20,3.00,2.00,2.80
HIST-489,2010A,CHEIKH ANTE MBACKE BABOU,3.15,2.25,3.54,3.42,2.50
HIST-505,2002A,ROBERT ST.GEORGE,3.06,2.63,3.19,3.06,2.88
HIST-580,2003C,MICHAEL B KATZ,3.70,3.40,3.78,3.70,3.70
AMES-156,2005A,NATALIE B DOHRMANN,3.63,2.58,3.96,3.75,2.63
AMES-296,2004C,G. CAMERON HURST,3.50,2.00,3.88,3.50,2.56
ANCH-027,2016A,CAMPBELL AINSWORTH GREY,2.64,2.67,2.99,3.02,2.76
ANCH-535,2016C,CAMPBELL AINSWORTH GREY,3.00,3.00,4.00,4.00,4.00
ANTH-594,2009A,MELVYN HAMMARBERG,3.11,1.78,3.33,2.67,1.67
ENGL-297,2003A,PETER STALLYBRASS,3.11,2.32,3.58,3.42,2.63
HSSC-025,2004C,HENRIKA KUKLICK,1.78,1.44,3.11,1.67,1.56
HSSC-110,2005A,MARK B ADAMS,3.29,3.00,3.46,3.25,3.50
HSSC-145,2005C,STEVEN FEIERMAN,2.88,2.27,3.30,2.93,2.66
HSSC-265,2005C,EVE E. BUCKLEY,2.94,2.50,3.06,2.65,2.47
RELS-529,2002A,TALYA FISHMAN,3.88,3.38,4.00,4.00,3.63
URBS-210,2016A,MICHAEL P NAIRN,2.70,2.56,3.00,3.19,3.13
URBS-405,2016A,ANDREW T. LAMAS,3.09,2.37,3.14,3.53,2.63
HIST-004,2011C,ARTHUR WALDRON,2.38,2.63,2.63,2.88,2.75
HIST-010,2005A,THOMAS M. RICKS,1.73,3.07,2.20,1.87,3.27
HIST-102,2016C,ALEXANDER NATHA CHASE-LEVENSON,2.09,2.50,2.64,2.20,3.10
HIST-119,2016A,JERRY I. DREW,2.97,2.48,3.39,3.14,2.43
HIST-134,2003A,KRISTEN ELIZABETH STROMBERG,3.03,1.89,3.16,2.68,1.95
HIST-137,2015C,VANESSA OGLE,2.96,2.40,3.11,3.04,2.40
HIST-141,2015A,BETH S. WENGER,3.03,2.35,3.29,3.35,2.27
HIST-158,2003A,ROBERT G. KANE,3.54,2.40,3.77,3.54,2.66
HIST-164,2016A,BRUCE LENTHALL,3.14,2.67,3.43,3.67,3.17
HIST-165,2016C,BRUCE KUKLICK,2.12,2.07,2.46,2.83,1.85
HIST-310,2010A,THOMAS M. SAFLEY,3.12,2.60,3.59,3.40,2.33
HIST-331,2016C,WALTER A MCDOUGALL,3.19,2.51,3.45,3.52,2.24
HIST-343,2015A,WARREN G. BRECKMAN,2.65,3.06,2.83,3.00,2.75
HIST-379,2010C,ETHAN D. SCHRUM,3.29,3.00,3.57,2.86,3.43
HIST-408,2008A,EDWARD M PETERS,3.60,3.60,3.60,3.40,3.00
HIST-433,2004A,BATSHEVA BEN-AMOS,3.00,2.40,3.00,2.60,3.00
HIST-434,2003A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HIST-444,2003A,ROBERT G. KANE,3.17,2.87,3.46,2.91,3.29
HIST-446,2003A,EMILIANO CORRAL,3.94,3.56,3.81,3.19,3.44
HIST-452,2003A,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE,UNAVAILABLE
HIST-510,2006A,ROBERT ST.GEORGE,2.86,2.36,3.23,2.86,2.55
AMES-036,2005A,HEATHER SHARKEY,3.28,1.92,3.72,3.28,2.20
ANTH-109,2012C,JORDAN E PICKRELL,1.92,2.00,2.08,1.90,2.30
RELS-116,2006C,JASON N. BLUM,2.68,2.05,3.27,3.23,2.36
RELS-523,2012C,TALYA FISHMAN,4.00,3.00,4.00,4.00,3.00
RUSS-150,2003A,KEVIN M.F. PLATT,2.58,2.25,2.89,2.42,2.44
HIST-052,2008B,MARTIN J BURKE,3.60,3.90,3.80,3.60,3.70
HIST-317,2005B,BARBARA R. VON SCHLEGELL,3.06,2.13,3.25,3.19,2.75
HIST-585,2016C,ROBERT ST.GEORGE,2.38,2.25,2.63,2.75,2.50
ANCH-026,2016C,JEREMY JAMES MCINERNEY,2.60,2.94,3.33,3.46,3.00
SARS-415,2004C,MUHAMMAD ASLAM SYED,2.38,2.00,3.00,2.69,1.85
HIST-003,2008A,ARTHUR WALDRON,2.40,3.00,3.40,3.30,3.00
HIST-051,2016A,ALEXANDER NATHA CHASE-LEVENSON,3.28,2.33,3.44,3.53,2.60
HIST-076,2016C,LEE V CASSANELLI,3.08,2.11,3.08,2.95,2.49
