ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
MUSC-051,2014A,CAROL ANN MULLER,2.50,1.79,2.56,2.67,2.29
NELC-114,2013A,BLAKE ATWOOD,3.47,2.00,3.79,3.40,2.06
RUSS-222,2014A,ANNA AYDINYAN,1.67,1.33,2.00,2.33,1.33
RUSS-528,2013A,ROSSEN LILIANOV DJAGALOV,4.00,4.00,4.00,4.00,4.00
SAST-007,2016C,MAHBOOB MOHAMMAD,3.57,1.33,3.29,4.00,1.25
COML-105,2013C,LAURA FINCH,2.00,2.50,2.67,2.50,3.00
COML-542,2016C,SIMON J RICHTER,2.50,3.00,3.50,3.00,3.50
CINE-360,2013C,TERRI S. FRANCIS,3.33,1.67,3.00,3.67,2.00
ENGL-103,2016C,DONALD JAMES MCLAUGHLIN,3.50,2.10,3.70,3.40,2.90
ENGL-269,2016A,CHARLES BERNSTEIN,3.00,2.00,3.60,3.20,1.80
FREN-550,2014C,JOAN ELIZABETH DEJEAN,3.20,3.00,3.40,3.00,2.00
GRMN-023,2016C,LILIANE WEISSBERG,3.00,1.50,3.50,3.40,2.10
GRMN-542,2013C,CATRIONA MACLEOD,3.33,2.67,4.00,3.67,3.33
NELC-383,2013C,TALYA FISHMAN,2.83,2.17,3.17,3.33,2.33
RUSS-195,2013C,KEVIN M.F. PLATT,3.67,2.50,3.78,3.38,3.00
RUSS-555,2013C,ILYA VINITSKY,3.40,2.80,3.40,3.40,3.20
COML-075,2015C,ANA SCHWARTZ,3.38,2.29,3.38,3.71,2.14
COML-076,2014A,JESSICA M ROSENBERG,3.00,2.00,3.43,3.40,2.20
ARAB-432,2016C,HUDA J. FAKHREDDINE,4.00,2.83,4.00,4.00,3.00
CINE-350,2014A,TERRI S. FRANCIS,3.33,2.00,3.33,4.00,1.50
CINE-530,2014A,TERRI S. FRANCIS,2.86,2.67,2.71,3.33,3.17
DTCH-530,2015A,JOSEPHINE HOEGAERTS,3.67,2.67,3.67,4.00,3.00
GRMN-261,2014A,KATHRYN HELLERSTEIN,2.43,1.69,2.57,2.50,1.69
GRMN-301,2016A,IAN THOMAS FLEISHMAN,2.00,2.00,2.43,2.33,1.83
GSWS-322,2016A,SARA MOURAD,1.92,2.67,2.08,2.50,2.67
GSWS-526,2014A,JEANNE VACCARO,3.38,3.29,3.25,3.71,3.00
ITAL-384,2014A,STEFANIA BENINI,1.83,2.00,2.50,2.67,2.50
YDSH-509,2015A,KATHRYN HELLERSTEIN,3.67,3.33,4.00,4.00,3.00
COML-140,2015A,NESE LISA DEVENOT,4.00,2.00,4.00,3.86,2.00
ARTH-594,2014C,LEO BERSANI,3.80,2.78,4.00,3.89,2.22
ENGL-361,2014C,JEAN-MICHEL RABATE,3.25,2.30,3.33,3.50,2.40
ENGL-505,2016C,RAHUL MUKHERJEE,3.43,3.08,3.67,3.75,2.92
ENGL-525,2014C,DAVID WALLACE,4.00,2.50,4.00,4.00,2.00
GRMN-526,2014C,LILIANE WEISSBERG,2.88,1.57,3.25,3.50,2.14
RUSS-201,2016C,ALEKSEY BERG,3.43,2.50,3.57,3.50,3.00
RUSS-240,2014C,PETER I. HOLQUIST,3.83,2.53,3.83,3.76,2.82
ARTH-435,2015A,RENATA HOLOD,2.00,1.86,2.00,2.29,1.71
CINE-295,2015A,DHANVEER SINGH BRAR,3.38,2.71,3.63,3.57,2.43
ENGL-560,2015A,EMILY STEINLIGHT,3.50,3.00,3.75,3.63,3.38
ENGL-574,2015A,ARTHUR M FRAAS,3.70,2.20,3.60,3.40,2.30
MUSC-056,2015A,CAROL ANN MULLER,2.88,1.71,3.25,3.71,1.86
NELC-287,2016C,DAN BEN-AMOS,3.42,1.27,3.58,3.55,1.36
RUSS-261,2015A,ILYA VINITSKY,3.00,2.15,3.53,3.38,2.46
RUSS-545,2015A,ILYA VINITSKY,3.75,2.50,4.00,4.00,2.75
SAST-227,2015A,TYLER WILLIAMS,3.33,2.33,3.33,3.33,3.00
SAST-324,2015A,DEVEN PATEL,3.60,2.20,3.80,3.80,2.40
COML-001,2016C,JULIA K DASBACH,3.75,2.00,3.75,3.75,2.00
COML-002,2015C,KAUSHIK RAMU,3.67,1.00,4.00,4.00,1.50
COML-109,2015C,GABRIEL A SESSIONS,3.00,2.29,3.14,3.29,2.57
ENGL-501,2015C,EMILY R. STEINER,3.00,4.00,3.50,4.00,3.50
FREN-560,2015C,JOAN ELIZABETH DEJEAN,2.71,2.86,3.14,3.00,2.57
COML-066,2016A,ROBIN FRANCOIS SEGUY,2.25,2.50,2.25,3.00,2.50
ARCH-414,2016A,CHRISTINA SVENDSEN,3.00,2.33,3.00,2.67,2.67
EEUR-250,2016A,PETER STEINER,3.00,1.80,3.40,3.40,2.80
ENGL-073,2016A,JENNIFER STERNAD PONCE DE LEON,3.29,2.64,3.53,3.64,2.57
FREN-311,2016A,YUE ZHUO,3.75,3.00,3.75,3.50,3.00
GRMN-236,2016A,LILIANE WEISSBERG,3.75,2.18,3.83,3.90,2.36
GRMN-259,2016A,IAN THOMAS FLEISHMAN,3.56,2.56,3.78,3.56,2.11
GRMN-541,2016A,LILIANE WEISSBERG,3.30,2.48,3.63,3.62,2.70
GRMN-543,2016A,BETHANY WIGGIN,3.00,3.00,3.20,3.33,3.33
HIST-230,2016C,NORIA KATE LITAKER,3.88,1.75,3.88,3.88,2.38
NELC-231,2016A,HUDA J. FAKHREDDINE,3.57,1.86,3.86,3.86,2.43
RUSS-113,2016A,JULIA VERKHOLANTSEV,3.20,2.56,3.40,3.44,2.78
RUSS-202,2016A,THOMAS DOLACK,2.79,2.33,2.77,3.17,2.75
COML-133,2016C,ARIEL Y RESNIKOFF,3.89,2.63,3.89,3.88,2.50
ARTH-505,2016C,GWENDOLYN D SHAW,3.20,2.63,3.40,3.75,2.50
CLST-140,2016C,RALPH ROSEN,2.83,2.13,3.33,3.15,2.17
ENGL-296,2016C,ANIA LOOMBA,3.33,3.00,3.38,3.45,3.09
FREN-231,2016C,GERALD J PRINCE,3.27,2.44,3.45,3.50,2.00
GRMN-031,2016C,IAN THOMAS FLEISHMAN,2.86,3.08,3.57,3.31,3.31
GRMN-150,2016C,SIMON J RICHTER,2.78,2.07,3.00,3.36,2.21
GSWS-536,2016C,JOAN ELIZABETH DEJEAN,3.50,3.00,3.30,3.33,3.00
RUSS-149,2016C,JENNIFER L WILSON,3.60,2.10,3.80,3.90,2.40
SAST-217,2016C,DEVEN PATEL,3.13,1.63,3.63,3.75,1.50
