ALIAS,SEMESTER,INSTRUCTOR,COURSE_QUALITY,DIFFICULTY,INSTRUCTOR_QUALITY,STIMULATE_INTEREST,WORK_REQUIRED
ENGL-358,2013C,JEAN-MICHEL RABATE,3.43,2.57,3.57,3.43,2.29
ENGL-361,2014C,JEAN-MICHEL RABATE,3.25,2.30,3.33,3.50,2.40
ARTH-107,2010A,KAREN BECKMAN,1.88,2.44,2.37,1.59,2.55
ARTH-593,2016A,KAREN BECKMAN,3.75,3.17,4.00,3.92,3.50
CINE-150,2016A,GREG A STEIRER,3.04,2.00,3.14,3.64,2.41
CINE-296,2013A,FRANCESCA COPPA,3.09,2.09,3.29,3.27,2.52
CINE-392,2016C,DANA B. POLAN,3.30,2.00,3.40,3.38,2.11
COML-502,2009A,BATSHEVA BEN-AMOS,3.22,2.89,3.33,3.22,2.89
FOLK-241,2016A,DAVID AZZOLINA,3.36,1.32,3.55,3.41,1.58
ROML-396,2009A,ROMAN DE LA CAMPA,2.73,3.00,2.64,2.36,3.18
WRIT-135,2016A,VALERIE ROSS,2.91,1.73,3.36,3.18,2.18
ENGL-505,2016C,RAHUL MUKHERJEE,3.43,3.08,3.67,3.75,2.92
CINE-039,2012B,PETER DECHERNEY,3.67,2.22,2.11,2.22,2.33
CINE-116,2016C,JOHN SCOTT F. BURKHARDT,3.00,2.40,3.22,3.20,2.80
ENGL-054,2014C,TSITSI E. JAJI,2.88,1.74,3.42,3.48,1.91
ENGL-123,2012C,ELIZABETH VAN DOREN,3.64,2.80,3.64,3.80,3.10
ENGL-161,2016A,RICHARD A POLMAN,3.09,2.11,3.27,3.11,2.11
ENGL-332,2009C,MARGRETA DEGRAZIA,3.54,2.92,4.00,3.75,2.33
ARTH-590,2013A,KAJA SILVERMAN,3.63,3.22,4.00,3.78,2.44
CINE-290,2009C,META MAZAJ,3.13,1.71,3.38,2.88,2.25
CINE-292,2015A,VALERIE ROSS,3.22,1.57,3.56,3.64,2.29
ENGL-015,2016A,FRANK PELLICONE,3.40,1.80,3.80,3.60,2.60
ENGL-032,2011C,MARGRETA DEGRAZIA,3.00,2.00,3.57,2.67,1.50
ENGL-076,2008C,STEPHANIE HARZEWSKI,3.68,2.68,3.68,3.74,3.11
ENGL-162,2016A,RICHARD A POLMAN,3.46,1.75,3.62,3.75,1.92
ENGL-256,2008C,DANIEL H TRAISTER,3.67,2.67,3.92,3.50,2.58
ENGL-352,2012A,NANCY A BENTLEY,3.08,2.50,3.21,3.17,2.75
ENGL-524,2013C,EMILY R. STEINER,4.00,3.25,3.75,4.00,3.50
FNAR-256,2010A,TRICIA TREACY,1.57,2.57,2.57,2.71,3.43
GRMN-540,2012A,LILIANE WEISSBERG,2.60,2.86,3.60,3.43,3.00
COMM-393,2008B,PETER DECHERNEY,2.11,2.06,2.63,2.16,1.63
ENGL-099,2008A,MARY T. HUFFORD,2.82,1.55,3.00,3.00,2.09
ENGL-218,2014A,EMILY R. STEINER,3.00,2.44,3.78,3.25,3.22
ENGL-257,2008A,JEAN-MICHEL RABATE,3.00,3.31,3.46,2.69,3.31
ENGL-366,2008A,MELISSA E. SANCHEZ,3.14,2.71,3.71,3.29,3.14
ARTH-489,2008A,KAREN BECKMAN,3.25,2.92,3.50,3.00,2.67
CINE-515,2012A,ALEXANDER RICHARD GALLOWAY,2.67,3.00,2.83,2.40,2.80
GRMN-580,2016C,CATRIONA MACLEOD,3.80,2.60,4.00,4.00,2.80
ITAL-540,2015A,EVA DEL SOLDATO,3.47,2.31,3.73,3.69,2.62
ENGL-246,2010B,MICHAEL C GAMER,3.60,3.25,3.80,3.50,3.00
FOLK-240,2011B,ADAM ZOLKOVER,3.25,3.00,3.25,2.75,3.75
ENGL-018,2011A,EMILY R. STEINER,3.31,3.42,3.77,4.00,3.50
ENGL-160,2016A,PAUL HENDRICKSON,3.29,2.83,3.43,3.67,3.33
CINE-103,2016A,META MAZAJ,3.22,2.23,3.63,3.61,2.15
CINE-501,2010C,HOMAY KING,3.33,2.83,3.83,3.67,2.50
CLST-102,2016A,SHEILA H MURNAGHAN,3.20,2.05,3.60,3.55,2.70
CLST-261,2011A,RITA COPELAND,2.57,2.14,3.38,2.86,2.00
GRMN-550,2011A,SIMON J RICHTER,1.50,2.50,2.50,1.00,3.00
JWST-263,2011A,SARAH GRACOMBE,3.80,3.00,4.00,3.60,3.20
ROML-290,2013A,RACHEL E ELLIS,3.25,2.45,3.58,3.64,2.09
STSC-322,2013C,JOHN TRESCH,3.40,2.30,3.90,3.70,2.40
THAR-125,2016A,JAMES SCHLATTER,2.44,1.83,2.56,2.33,1.83
ENGL-044,2010C,PETER CONN,2.85,2.72,3.29,2.82,3.18
ENGL-124,2012C,CARRIE D RICKEY,2.64,1.90,2.45,3.20,2.20
AFRC-001,2016C,SALAMISHAH TILLET,2.91,1.95,3.15,3.37,2.37
CINE-016,2016C,CHRISTOPHER DONOVAN,3.25,1.17,3.08,3.55,1.82
HIST-231,2016C,HOPE MCGRATH,3.33,2.40,3.50,3.40,2.80
ITAL-531,2015C,EVA DEL SOLDATO,3.00,3.00,4.00,3.80,3.00
ENGL-071,2011C,TSITSI E. JAJI,3.29,2.43,3.43,3.14,2.57
ENGL-122,2016A,LAWRENCE ABBOTT,3.80,2.00,3.60,3.75,3.00
ENGL-350,2011C,MICHAEL C GAMER,3.45,3.20,3.82,3.73,3.45
ENGL-436,2011C,BARBARA RIEBLING,3.50,2.40,3.63,3.53,2.33
ENGL-559,2011C,MAX C CAVITCH,2.38,3.29,2.75,2.43,3.43
ENGL-563,2011C,JAMES ENGLISH,3.09,2.22,3.36,3.33,2.56
CINE-310,2011C,LEOPOLD CHARNEY,3.04,2.24,3.24,3.10,2.33
CLST-361,2011C,RITA COPELAND,2.96,3.00,3.13,3.00,2.90
ENGL-495,2011B,LOREN M VALTERZA,3.00,1.00,3.00,3.00,1.50
THAR-241,2011B,ROSEMARY MALAGUE,2.25,1.75,2.50,2.75,1.50
ASAM-202,2016A,FNU KALYAN SUNDER,3.20,2.50,3.60,3.50,3.25
GRMN-253,2015A,LILIANE WEISSBERG,3.02,2.32,3.35,3.44,2.36
HSOC-323,2010A,MARA C MILLS,3.13,1.75,3.63,3.38,2.00
ENGL-455,2014A,MICHAEL C GAMER,3.27,3.07,3.33,3.42,3.21
CINE-130,2016C,KATHLEEN D VAN CLEVE,3.71,2.57,3.86,3.86,2.57
CINE-500,2015A,SIMON J RICHTER,3.17,2.29,3.57,3.57,2.71
CINE-591,2012A,SCOTT R BUKATMAN,3.33,2.33,3.67,3.67,2.33
COML-128,2015A,BATSHEVA BEN-AMOS,2.67,3.33,3.33,3.33,3.67
MUSC-075,2012A,WILLIAM E PARBERRY,2.62,2.29,2.76,2.64,1.43
RELS-091,2015C,TIMOTHY POWELL,2.78,2.31,3.11,3.25,2.38
RELS-208,2016C,TIMOTHY POWELL,3.50,1.83,3.83,3.67,2.00
ROML-296,2012C,RACHEL E ELLIS,3.57,2.71,3.57,3.29,2.43
COML-120,2012B,YELIZAVETA STRAKHOV,3.67,2.00,3.67,3.67,2.33
ENGL-364,2012C,PAUL K. SAINT-AMOUR,2.75,3.25,3.63,3.13,3.13
COML-150,2016C,YUNG-CHING CHANG,1.56,1.33,1.67,2.17,1.83
FREN-200,2016A,SCOTT M. FRANCIS,3.17,2.20,3.33,3.40,2.40
ENGL-024,2015C,PETER DECHERNEY,3.14,2.08,3.28,3.58,2.12
ENGL-338,2013A,MELISSA E. SANCHEZ,3.33,2.78,3.56,3.44,2.89
ENGL-506,2013A,EMILY R. STEINER,3.50,3.00,3.50,3.50,3.50
ENGL-564,2015A,PAUL K. SAINT-AMOUR,3.71,3.17,3.83,3.83,3.67
CINE-440,2015A,FRANK PELLICONE,3.67,1.33,3.67,4.00,2.00
GRMN-239,2015C,BETHANY WIGGIN,1.64,2.17,1.91,2.58,2.53
THAR-579,2016C,ROSEMARY MALAGUE,2.00,1.67,2.43,3.17,2.50
ENGL-490,2013C,DEBORAH S BURNHAM,3.67,2.33,3.67,3.83,2.67
AFRC-017,2013C,HERMAN BEAVERS,3.50,3.00,3.00,3.20,3.00
AFST-524,2013C,RITA BARNARD,3.71,2.86,3.71,3.86,3.00
CINE-330,2013C,TERRI S. FRANCIS,3.00,2.18,2.92,2.91,1.91
COML-105,2013C,LAURA FINCH,2.00,2.50,2.67,2.50,3.00
GSWS-328,2013C,JEANNE VACCARO,2.25,2.18,2.08,2.73,1.91
RUSS-195,2013C,KEVIN M.F. PLATT,3.67,2.50,3.78,3.38,3.00
ENGL-126,2016A,JULIA A BLOCH,3.73,2.00,3.91,3.90,2.20
CINE-350,2014A,TERRI S. FRANCIS,3.33,2.00,3.33,4.00,1.50
CINE-530,2014A,TERRI S. FRANCIS,2.86,2.67,2.71,3.33,3.17
COML-075,2015C,ANA SCHWARTZ,3.38,2.29,3.38,3.71,2.14
COML-076,2014A,JESSICA M ROSENBERG,3.00,2.00,3.43,3.40,2.20
GSWS-526,2014A,JEANNE VACCARO,3.38,3.29,3.25,3.71,3.00
YDSH-509,2015A,KATHRYN HELLERSTEIN,3.67,3.33,4.00,4.00,3.00
ENGL-200,2016C,EVELYN SOTO,2.71,2.50,3.29,3.50,2.33
ENGL-457,2014C,KATHRYN WATTERSON,3.64,2.91,3.91,3.91,3.00
AFRC-309,2014C,SUZANA E BERGER,1.67,1.67,1.67,2.33,2.00
ARTH-594,2014C,LEO BERSANI,3.80,2.78,4.00,3.89,2.22
CINE-320,2016C,LINDA R. SIMENSKY,3.69,1.34,3.66,3.83,1.59
COML-140,2015A,NESE LISA DEVENOT,4.00,2.00,4.00,3.86,2.00
GRMN-526,2014C,LILIANE WEISSBERG,2.88,1.57,3.25,3.50,2.14
ENGL-278,2015A,RAHUL MUKHERJEE,3.25,2.33,3.75,3.67,2.33
ENGL-560,2015A,EMILY STEINLIGHT,3.50,3.00,3.75,3.63,3.38
ENGL-574,2015A,ARTHUR M FRAAS,3.70,2.20,3.60,3.40,2.30
CINE-295,2015A,DHANVEER SINGH BRAR,3.38,2.71,3.63,3.57,2.43
CINE-492,2015A,PETER DECHERNEY,3.40,1.93,3.35,3.53,2.07
SAST-227,2015A,TYLER WILLIAMS,3.33,2.33,3.33,3.33,3.00
THAR-102,2016A,CARY M MAZER,2.84,2.50,3.26,3.07,2.31
ENGL-047,2015C,TONI BOWERS,3.43,1.83,3.43,4.00,2.17
ENGL-318,2016A,EMILY R. STEINER,3.00,2.31,3.20,3.08,2.77
ENGL-582,2015C,MAX C CAVITCH,2.33,2.17,2.33,2.17,2.33
AFRC-325,2015C,SUZANA E BERGER,3.67,3.50,3.25,3.75,4.00
CINE-595,2015C,RITA BARNARD,3.20,2.63,3.30,3.44,2.44
COML-001,2016C,JULIA K DASBACH,3.75,2.00,3.75,3.75,2.00
COML-002,2015C,KAUSHIK RAMU,3.67,1.00,4.00,4.00,1.50
COML-109,2015C,GABRIEL A SESSIONS,3.00,2.29,3.14,3.29,2.57
COML-113,2015C,ADAM E LEEDS,3.33,3.00,3.67,3.67,3.17
FREN-560,2015C,JOAN ELIZABETH DEJEAN,2.71,2.86,3.14,3.00,2.57
GRMN-560,2015C,CARLOS SPOERHASE,4.00,3.00,4.00,4.00,2.00
THAR-101,2016C,JAMES SCHLATTER,2.27,2.50,2.45,2.50,2.40
ENGL-469,2016A,TAIJE JALAYA SILVERMAN,2.67,2.00,2.33,3.33,2.00
ARTH-297,2016A,AARON LEVY,3.24,2.24,3.18,3.35,2.56
COML-066,2016A,ROBIN FRANCOIS SEGUY,2.25,2.50,2.25,3.00,2.50
FREN-311,2016A,YUE ZHUO,3.75,3.00,3.75,3.50,3.00
GRMN-236,2016A,LILIANE WEISSBERG,3.75,2.18,3.83,3.90,2.36
GRMN-541,2016A,LILIANE WEISSBERG,3.30,2.48,3.63,3.62,2.70
GRMN-543,2016A,BETHANY WIGGIN,3.00,3.00,3.20,3.33,3.33
ENGL-106,2016C,NANCY A BENTLEY,2.95,2.31,3.26,3.31,2.37
ENGL-108,2016C,S. PEARL BRILMYER,3.57,2.57,3.57,4.00,2.67
ENGL-545,2016C,TONI BOWERS,3.50,2.50,3.50,3.50,2.50
COML-133,2016C,ARIEL Y RESNIKOFF,3.89,2.63,3.89,3.88,2.50
FNAR-315,2016C,RACHEL S ZOLF,2.89,3.22,2.89,2.67,3.00
GSWS-536,2016C,JOAN ELIZABETH DEJEAN,3.50,3.00,3.30,3.33,3.00
THAR-250,2016C,MARCIA L FERGUSON,3.73,1.75,3.82,3.88,2.50
